epoch	learning_rate	train_ce	test_ce	test_mae	test_accuracy
85	0.0002994393733	0.01186418615	0.2007086182	0.1012121212	0.9336363636
86	0.0002994259545	0.01159836903	0.1939551151	0.09636363636	0.9372727273
87	0.0002994123773	0.0113587788	0.1955771521	0.09696969697	0.936969697
88	0.0002993986417	0.01101130227	0.1944464343	0.09424242424	0.9403030303
89	0.0002993847477	0.01072262536	0.1966971056	0.09939393939	0.9354545455
90	0.0002993706955	0.01045979802	0.198805972	0.09666666667	0.9372727273
91	0.0002993564849	0.01020976935	0.194586792	0.09727272727	0.9363636364
92	0.000299342116	0.009933597384	0.1935619377	0.09424242424	0.9390909091
93	0.0002993275888	0.009701510111	0.1950157119	0.09727272727	0.936969697
94	0.0002993129033	0.009485160369	0.1975308228	0.09818181818	0.9363636364
95	0.0002992980596	0.009254163677	0.1970164259	0.09575757576	0.9384848485
96	0.0002992830576	0.00903330622	0.1959465582	0.09757575758	0.9360606061
97	0.0002992678975	0.008840561794	0.1956089089	0.09575757576	0.9387878788
98	0.0002992525791	0.008633355668	0.1944045188	0.09727272727	0.9378787879
99	0.0002992371025	0.008445307781	0.1980125705	0.09606060606	0.9384848485
100	0.0002992214677	0.008261582524	0.1967153931	0.09696969697	0.9366666667
101	0.0002992056748	0.00808184003	0.197037802	0.09545454545	0.9390909091
102	0.0002991897238	0.007930253902	0.1961694613	0.09484848485	0.9384848485
103	0.0002991736146	0.007767723524	0.1968434097	0.09666666667	0.9366666667
104	0.0002991573473	0.00762712461	0.1956822898	0.09484848485	0.9390909091
105	0.000299140922	0.007440522466	0.1954340894	0.09606060606	0.9390909091
106	0.0002991243385	0.007289157778	0.1936039826	0.09515151515	0.9390909091
107	0.0002991075971	0.007135544043	0.1932374388	0.09545454545	0.9393939394
108	0.0002990906975	0.007010313844	0.1949648724	0.09666666667	0.9381818182
109	0.00029907364	0.006877449625	0.1950104546	0.09606060606	0.9384848485
110	0.0002990564245	0.0067554679	0.1957982612	0.09363636364	0.9393939394
111	0.000299039051	0.006605777678	0.1959487823	0.09818181818	0.936969697
112	0.0002990215196	0.006481671872	0.1975386972	0.09696969697	0.936969697
113	0.0002990038302	0.006359835037	0.1942446576	0.09454545455	0.94
114	0.0002989859829	0.006227183991	0.1953251833	0.09333333333	0.9403030303
115	0.0002989679777	0.00613615322	0.193627176	0.09484848485	0.9387878788
116	0.0002989498146	0.006029890039	0.1931083171	0.09636363636	0.9384848485
117	0.0002989314936	0.005908003006	0.1945511604	0.09696969697	0.9387878788
118	0.0002989130149	0.005807592383	0.1941498126	0.09636363636	0.9372727273
119	0.0002988943783	0.005723589475	0.1964345805	0.09636363636	0.9384848485
120	0.0002988755839	0.005594256674	0.1936981109	0.09545454545	0.94
121	0.0002988566317	0.005483728831	0.1946998735	0.09878787879	0.9378787879
122	0.0002988375218	0.005394297188	0.1912004367	0.09484848485	0.9393939394
123	0.0002988182541	0.005311103242	0.1947846615	0.09727272727	0.9378787879
124	0.0002987988287	0.005210089995	0.1976542895	0.09878787879	0.936969697
125	0.0002987792456	0.005112482055	0.1971985464	0.09696969697	0.9390909091
126	0.0002987595049	0.005031540685	0.1944453939	0.09515151515	0.9393939394
127	0.0002987396065	0.004930688328	0.1940129598	0.09696969697	0.9393939394
128	0.0002987195505	0.004843766739	0.1947304419	0.09696969697	0.9396969697
129	0.0002986993369	0.004770411467	0.1982379567	0.09848484848	0.9366666667
130	0.0002986789656	0.004688233838	0.1948470237	0.09454545455	0.9406060606
131	0.0002986584369	0.004611406223	0.1966042443	0.09757575758	0.9378787879
132	0.0002986377506	0.004539910778	0.1964265812	0.09575757576	0.9390909091
133	0.0002986169067	0.004458641336	0.196297256	0.1006060606	0.9378787879
134	0.0002985959054	0.004397566849	0.1969635148	0.09454545455	0.9393939394
135	0.0002985747466	0.004326772129	0.1949183932	0.09727272727	0.9384848485
136	0.0002985534304	0.004256670102	0.1964401754	0.09818181818	0.9378787879
137	0.0002985319567	0.004187132174	0.1960023221	0.09696969697	0.9384848485
138	0.0002985103256	0.004119780391	0.1941672678	0.09666666667	0.9387878788
139	0.0002984885372	0.004054784143	0.1973310343	0.09727272727	0.9378787879
140	0.0002984665914	0.003989354705	0.1971461626	0.09818181818	0.9375757576
141	0.0002984444883	0.003934692662	0.1949221709	0.09909090909	0.9381818182
142	0.0002984222279	0.003874507024	0.1957980115	0.09575757576	0.9390909091
143	0.0002983998101	0.003817650646	0.1959665333	0.09787878788	0.9378787879
144	0.0002983772352	0.003752016415	0.1964517952	0.09909090909	0.9375757576
145	0.000298354503	0.003683778056	0.1968890103	0.09727272727	0.9381818182
146	0.0002983316136	0.003631393144	0.1952886778	0.09454545455	0.94
147	0.000298308567	0.003585452002	0.1960695255	0.09666666667	0.9396969697
148	0.0002982853633	0.003537216675	0.1969033074	0.09636363636	0.9390909091
149	0.0002982620024	0.003481934028	0.196346824	0.09636363636	0.9393939394
150	0.0002982384844	0.003440521941	0.1943185517	0.09484848485	0.9396969697
151	0.0002982148094	0.00339014643	0.1972728891	0.09818181818	0.9381818182
152	0.0002981909773	0.00334429775	0.1971374789	0.09606060606	0.9393939394
153	0.0002981669882	0.003287205188	0.1946627022	0.09272727273	0.9409090909
154	0.000298142842	0.003246007054	0.1965490676	0.09606060606	0.9390909091
155	0.0002981185389	0.003194377616	0.1938244259	0.09333333333	0.9409090909
156	0.0002980940789	0.003149377078	0.1964079886	0.09575757576	0.9390909091
157	0.0002980694619	0.003098462844	0.1963890862	0.09696969697	0.9387878788
158	0.000298044688	0.003051361116	0.1949976881	0.09333333333	0.9406060606
159	0.0002980197573	0.003007974323	0.1963743684	0.09393939394	0.9393939394
160	0.0002979946698	0.00296493673	0.196889764	0.09787878788	0.9390909091
161	0.0002979694254	0.002929627561	0.196284753	0.09454545455	0.9390909091
162	0.0002979440242	0.002885371769	0.1960670795	0.09454545455	0.94
163	0.0002979184663	0.002850739067	0.1944787043	0.09303030303	0.9403030303
164	0.0002978927517	0.002816754522	0.195338292	0.09545454545	0.9393939394
165	0.0002978668803	0.002774115873	0.196833325	0.09454545455	0.94
166	0.0002978408523	0.002736991426	0.195474909	0.09303030303	0.9406060606
167	0.0002978146676	0.002698479458	0.1968976986	0.09636363636	0.9381818182
168	0.0002977883264	0.002665487119	0.1978323503	0.09545454545	0.9387878788
169	0.0002977618285	0.002628999192	0.1978487789	0.09666666667	0.9390909091
170	0.0002977351741	0.002594645016	0.1964520957	0.09393939394	0.94
171	0.0002977083632	0.002564419648	0.1975749253	0.09484848485	0.9384848485
172	0.0002976813957	0.002531634158	0.1975208074	0.09333333333	0.9403030303
173	0.0002976542718	0.002514712261	0.1948415444	0.09181818182	0.9409090909
174	0.0002976269915	0.002474756653	0.1975263145	0.09454545455	0.9393939394
175	0.0002975995547	0.002440154926	0.1972298871	0.09575757576	0.9390909091
176	0.0002975719616	0.002413217205	0.1981797051	0.09424242424	0.9387878788
177	0.0002975442121	0.002376489198	0.1977995069	0.09696969697	0.9378787879
178	0.0002975163063	0.002344810431	0.1974636378	0.09181818182	0.9409090909
179	0.0002974882443	0.00231149097	0.1988629567	0.09454545455	0.9390909091
180	0.0002974600259	0.002282886828	0.1993297091	0.09333333333	0.9390909091
181	0.0002974316514	0.0022587184	0.1964257674	0.09575757576	0.9390909091
182	0.0002974031206	0.002229180122	0.1988442854	0.0903030303	0.9412121212
183	0.0002973744337	0.002202676753	0.1968444824	0.09303030303	0.9403030303
184	0.0002973455906	0.002175894133	0.197211239	0.09181818182	0.9403030303
185	0.0002973165915	0.002147824144	0.1984571515	0.09606060606	0.9387878788
186	0.0002972874363	0.0021230432	0.1968630149	0.09272727273	0.9406060606
187	0.000297258125	0.002092373655	0.1974182591	0.09090909091	0.9415151515
188	0.0002972286578	0.002069236908	0.1963175779	0.09121212121	0.9409090909
189	0.0002971990346	0.00204577942	0.1989670725	0.09272727273	0.94
190	0.0002971692554	0.002021801162	0.1998710077	0.09242424242	0.9406060606
191	0.0002971393203	0.001994356859	0.1999783002	0.09303030303	0.94
192	0.0002971092294	0.001975636666	0.198371767	0.09090909091	0.9406060606
193	0.0002970789826	0.001949910119	0.1989209123	0.09151515152	0.9406060606
194	0.00029704858	0.001921792883	0.1983560736	0.09212121212	0.9406060606
195	0.0002970180216	0.001899726357	0.1977794948	0.09121212121	0.9406060606
196	0.0002969873075	0.001876425976	0.1985581277	0.09121212121	0.9406060606
197	0.0002969564377	0.001858045855	0.1990132881	0.09303030303	0.9393939394
198	0.0002969254122	0.001836238069	0.1971622305	0.09121212121	0.9412121212
199	0.0002968942311	0.001816573611	0.1980323329	0.08878787879	0.9421212121
200	0.0002968628944	0.001790592187	0.1986886088	0.09	0.9421212121
201	0.0002968314021	0.001773091844	0.1979090095	0.0903030303	0.9409090909
202	0.0002967997543	0.001749342881	0.1969535828	0.09060606061	0.9406060606
203	0.0002967679509	0.001730977964	0.1993531059	0.08848484848	0.9421212121
204	0.0002967359921	0.001710257454	0.199604839	0.09181818182	0.9409090909
205	0.0002967038779	0.001694641584	0.1982321075	0.08909090909	0.9418181818
206	0.0002966716083	0.001676986469	0.197072532	0.08757575758	0.9424242424
207	0.0002966391833	0.001662261224	0.1989660413	0.09060606061	0.9415151515
208	0.000296606603	0.001639093887	0.1991369721	0.09090909091	0.9406060606
209	0.0002965738674	0.001615329631	0.1995435911	0.09	0.9418181818
210	0.0002965409765	0.001598487085	0.2004930531	0.08909090909	0.9415151515
211	0.0002965079305	0.001580294239	0.2002812195	0.09212121212	0.94
212	0.0002964747292	0.001566629242	0.2005826083	0.09060606061	0.9409090909
213	0.0002964413728	0.001549073872	0.1992221994	0.09181818182	0.9409090909
214	0.0002964078613	0.001530276197	0.2010564908	0.09212121212	0.94
215	0.0002963741948	0.001514589233	0.1999206589	0.09	0.9415151515
216	0.0002963403732	0.001499428503	0.2006191277	0.0903030303	0.9412121212
217	0.0002963063966	0.001484145203	0.1998393804	0.09090909091	0.9409090909
218	0.000296272265	0.001465942055	0.200704318	0.08939393939	0.9415151515
219	0.0002962379785	0.001449717277	0.2013758526	0.09090909091	0.9406060606
220	0.0002962035371	0.001432664306	0.2022582638	0.08909090909	0.9418181818
221	0.0002961689409	0.001417739006	0.199957354	0.0903030303	0.9403030303
222	0.0002961341899	0.00140263578	0.201258716	0.09	0.9406060606
223	0.0002960992841	0.001387674921	0.2010938055	0.08909090909	0.9412121212
224	0.0002960642236	0.001372221213	0.1999256018	0.08909090909	0.9418181818
225	0.0002960290083	0.001360996781	0.2015151469	0.0903030303	0.9415151515
226	0.0002959936385	0.001347986357	0.2006600998	0.09	0.9412121212
227	0.000295958114	0.001334578757	0.201558246	0.08939393939	0.9412121212
228	0.0002959224349	0.001315823502	0.2014654171	0.08878787879	0.9415151515
229	0.0002958866013	0.001304734261	0.2006406981	0.08878787879	0.9421212121
230	0.0002958506132	0.001291505004	0.2016446293	0.08818181818	0.9415151515
231	0.0002958144706	0.001277701139	0.2016226705	0.08939393939	0.9412121212
232	0.0002957781736	0.001262925736	0.2011468043	0.0896969697	0.9412121212
233	0.0002957417222	0.001250270412	0.2023476063	0.0896969697	0.9406060606
234	0.0002957051165	0.001239992116	0.2020077607	0.08909090909	0.9418181818
235	0.0002956683565	0.00122663838	0.2020955126	0.08939393939	0.9418181818
236	0.0002956314422	0.00121267462	0.2022402769	0.08818181818	0.9415151515
237	0.0002955943737	0.001200865339	0.2002735207	0.08787878788	0.9421212121
238	0.000295557151	0.001188735225	0.2029965395	0.09060606061	0.9406060606
239	0.0002955197742	0.001174255941	0.202334678	0.0903030303	0.9406060606
240	0.0002954822433	0.001161967937	0.2021014867	0.08787878788	0.9418181818
241	0.0002954445584	0.001151782495	0.2043966351	0.09060606061	0.9406060606
242	0.0002954067194	0.001140364435	0.2023477866	0.08939393939	0.9415151515
243	0.0002953687264	0.001128387357	0.2028350599	0.08757575758	0.9415151515
244	0.0002953305795	0.001117204683	0.2035502763	0.08878787879	0.9415151515
245	0.0002952922788	0.001104941604	0.2040810834	0.08939393939	0.9406060606
246	0.0002952538242	0.001097898617	0.2035067148	0.08939393939	0.9412121212
247	0.0002952152157	0.001085980464	0.2023041234	0.08909090909	0.9412121212
248	0.0002951764535	0.001073334635	0.2037956931	0.08848484848	0.9415151515
249	0.0002951375376	0.001062651577	0.2033090857	0.08727272727	0.9418181818
250	0.000295098468	0.001050732842	0.2042019283	0.09	0.9406060606
251	0.0002950592448	0.001041912037	0.2036438312	0.08727272727	0.9418181818
252	0.000295019868	0.001032576282	0.2035913363	0.08818181818	0.9418181818
253	0.0002949803376	0.001025304069	0.2018049575	0.08606060606	0.9421212121
254	0.0002949406538	0.00101638911	0.2034298937	0.08909090909	0.9406060606
255	0.0002949008164	0.001002498129	0.2039030457	0.08878787879	0.9412121212
256	0.0002948608257	0.0009931172364	0.201104015	0.08696969697	0.9424242424
257	0.0002948206816	0.0009844692221	0.2028448856	0.08787878788	0.9427272727
258	0.0002947803841	0.0009772094004	0.2056051959	0.08818181818	0.9409090909
259	0.0002947399334	0.0009685484411	0.2047256146	0.08939393939	0.9406060606
260	0.0002946993294	0.0009553965969	0.2035294504	0.08878787879	0.9415151515
261	0.0002946585722	0.0009456269902	0.2046957351	0.08757575758	0.9412121212
262	0.0002946176619	0.0009364040229	0.2052114175	0.08848484848	0.9412121212
263	0.0002945765984	0.0009286532795	0.2035381155	0.08636363636	0.9427272727
264	0.0002945353819	0.0009204732272	0.2045668446	0.08909090909	0.9421212121
265	0.0002944940124	0.0009112212859	0.2050277201	0.08848484848	0.9406060606
266	0.0002944524899	0.0009026350028	0.2055501256	0.08939393939	0.9415151515
267	0.0002944108145	0.0008962009718	0.2059725259	0.08818181818	0.9415151515
268	0.0002943689862	0.0008864819856	0.2064844444	0.08787878788	0.9418181818
269	0.000294327005	0.0008799727701	0.2044837905	0.08787878788	0.9421212121
270	0.0002942848711	0.000874191866	0.2048939422	0.08636363636	0.9427272727
271	0.0002942425844	0.0008637734828	0.2050848712	0.08636363636	0.9421212121
272	0.0002942001451	0.0008541016287	0.2053607224	0.08878787879	0.9406060606
273	0.000294157553	0.0008451680184	0.2054083252	0.08696969697	0.9421212121
274	0.0002941148084	0.0008375130813	0.2052372511	0.08606060606	0.9427272727
275	0.0002940719112	0.0008292980988	0.2041022283	0.08666666667	0.9421212121
276	0.0002940288616	0.0008229999946	0.2074163911	0.08757575758	0.9415151515
277	0.0002939856594	0.0008153470694	0.2050822033	0.08727272727	0.9424242424
278	0.0002939423048	0.0008091549015	0.2047322406	0.08575757576	0.9424242424
279	0.0002938987979	0.0008013445956	0.2064100231	0.08636363636	0.9418181818
280	0.0002938551387	0.0007942522477	0.2058077124	0.08727272727	0.9421212121
281	0.0002938113271	0.0007867369064	0.2071380107	0.08727272727	0.9412121212
282	0.0002937673634	0.0007807749206	0.205795265	0.08636363636	0.9424242424
283	0.0002937232475	0.0007735429742	0.2070168096	0.08636363636	0.9421212121
284	0.0002936789794	0.0007640861734	0.205557755	0.08666666667	0.9418181818
285	0.0002936345593	0.0007577922387	0.2071535885	0.08515151515	0.9424242424
286	0.0002935899871	0.0007501103531	0.2080129126	0.08787878788	0.9418181818
287	0.000293545263	0.0007437197242	0.207797981	0.08606060606	0.9424242424
288	0.0002935003869	0.0007365985401	0.2052827962	0.08545454545	0.9424242424
289	0.000293455359	0.0007302657943	0.2067246316	0.08515151515	0.9424242424
290	0.0002934101792	0.0007257646207	0.2077155605	0.08515151515	0.9421212121
291	0.0002933648476	0.0007227460106	0.2081994213	0.08606060606	0.9421212121
292	0.0002933193643	0.0007136441772	0.2077979487	0.08666666667	0.9415151515
293	0.0002932737293	0.0007042259156	0.2073870757	0.08545454545	0.9424242424
294	0.0002932279427	0.000697008453	0.208040249	0.08575757576	0.9421212121
295	0.0002931820045	0.0006915527212	0.2081170053	0.08484848485	0.9424242424
296	0.0002931359148	0.0006862834733	0.2098101899	0.08666666667	0.9412121212
297	0.0002930896736	0.0006795126516	0.2090565722	0.08636363636	0.9415151515
298	0.0002930432809	0.0006742123132	0.2086614482	0.08454545455	0.9427272727
299	0.0002929967369	0.0006699112277	0.2089847403	0.08484848485	0.9415151515
300	0.0002929500415	0.0006638056182	0.2085449173	0.08878787879	0.9406060606
301	0.0002929031949	0.0006581638943	0.2102830598	0.08696969697	0.9415151515
302	0.000292856197	0.0006511885745	0.2098284126	0.08666666667	0.9418181818
303	0.0002928090479	0.0006460659257	0.2087559694	0.08363636364	0.9427272727
304	0.0002927617478	0.0006391548239	0.209410946	0.08606060606	0.9415151515
305	0.0002927142965	0.0006333631217	0.2095097166	0.08424242424	0.943030303
306	0.0002926666943	0.0006278533442	0.208670289	0.08515151515	0.9421212121
307	0.000292618941	0.0006218710584	0.2100884825	0.08363636364	0.9436363636
308	0.0002925710369	0.0006172165607	0.2086971075	0.08484848485	0.9421212121
309	0.0002925229819	0.0006113406928	0.2100233968	0.08363636364	0.9427272727
310	0.000292474776	0.0006068059893	0.2098988481	0.08818181818	0.9409090909
311	0.0002924264195	0.0006015141615	0.2114745446	0.08484848485	0.9421212121
312	0.0002923779122	0.0005959011853	0.2108755586	0.08484848485	0.9421212121
313	0.0002923292542	0.0005912226019	0.2116515651	0.08636363636	0.9415151515
314	0.0002922804457	0.0005861008177	0.2096249806	0.08454545455	0.9421212121
315	0.0002922314866	0.0005822868425	0.2114048027	0.08424242424	0.9421212121
316	0.000292182377	0.0005773040475	0.2112682458	0.08484848485	0.9415151515
317	0.000292133117	0.0005720441404	0.2104586283	0.08484848485	0.9427272727
318	0.0002920837066	0.0005669447286	0.2107470842	0.08424242424	0.943030303
319	0.0002920341459	0.0005612647227	0.212238247	0.08363636364	0.9427272727
320	0.0002919844349	0.0005575816838	0.2118307079	0.08424242424	0.9424242424
321	0.0002919345737	0.0005527934882	0.2124571783	0.08484848485	0.9418181818
322	0.0002918845623	0.0005472513496	0.2112427821	0.08393939394	0.9424242424
323	0.0002918344008	0.0005426928621	0.2116461274	0.08303030303	0.943030303
324	0.0002917840893	0.0005386306772	0.2116835484	0.08575757576	0.9409090909
325	0.0002917336277	0.0005362655902	0.2117372825	0.08303030303	0.9427272727
326	0.0002916830162	0.0005303068551	0.2129289847	0.08333333333	0.943030303
327	0.0002916322548	0.0005245999664	0.2116337909	0.08333333333	0.943030303
328	0.0002915813436	0.0005203768733	0.2110219458	0.08333333333	0.9427272727
329	0.0002915302826	0.0005159108486	0.2130142905	0.08484848485	0.9412121212
330	0.0002914790719	0.00051132569	0.2126878542	0.08333333333	0.9433333333
331	0.0002914277115	0.0005072249149	0.2123601046	0.08454545455	0.9424242424
332	0.0002913762015	0.0005027985884	0.2124042025	0.08393939394	0.9424242424
333	0.000291324542	0.0004987468493	0.2132232712	0.08515151515	0.9418181818
334	0.0002912727329	0.0004945017182	0.2130991294	0.08424242424	0.9427272727
335	0.0002912207744	0.0004907940241	0.2129707336	0.08333333333	0.9433333333
336	0.0002911686666	0.0004879546403	0.2116497063	0.08393939394	0.9427272727
337	0.0002911164094	0.0004827023484	0.2134927091	0.08424242424	0.9427272727
338	0.0002910640029	0.0004791354125	0.2127894361	0.08393939394	0.9427272727
339	0.0002910114472	0.0004771080775	0.2148490212	0.08454545455	0.9427272727
340	0.0002909587424	0.000475185756	0.2149146849	0.08484848485	0.9418181818
341	0.0002909058885	0.0004700086126	0.2136855663	0.08363636364	0.9427272727
342	0.0002908528855	0.00046498624	0.2130680431	0.08515151515	0.9421212121
343	0.0002907997336	0.0004607675591	0.2140862251	0.08575757576	0.9415151515
344	0.0002907464327	0.0004564210959	0.2151017807	0.08424242424	0.9427272727
345	0.000290692983	0.0004530229998	0.2131093898	0.08363636364	0.9427272727
346	0.0002906393845	0.0004489474396	0.2139196824	0.08575757576	0.9415151515
347	0.0002905856372	0.0004455262876	0.2135089481	0.08454545455	0.9418181818
348	0.0002905317412	0.0004422651235	0.2138532558	0.08333333333	0.943030303
349	0.0002904776967	0.0004389357058	0.2152079079	0.08515151515	0.9418181818
350	0.0002904235035	0.0004349163452	0.2160103029	0.08606060606	0.9415151515
351	0.0002903691618	0.0004308237696	0.214913048	0.08545454545	0.9412121212
352	0.0002903146717	0.0004277796852	0.215585415	0.08515151515	0.9418181818
353	0.0002902600332	0.0004239831373	0.2157175191	0.08424242424	0.9424242424
354	0.0002902052464	0.0004208783085	0.2157372446	0.08545454545	0.9418181818
355	0.0002901503113	0.0004168805894	0.2138193535	0.08363636364	0.943030303
356	0.000290095228	0.0004132104856	0.2170844708	0.08454545455	0.9421212121
357	0.0002900399965	0.0004107739727	0.2156645341	0.08515151515	0.9421212121
358	0.000289984617	0.0004069984438	0.2165166635	0.08454545455	0.9421212121
359	0.0002899290894	0.0004053943819	0.2169419121	0.08484848485	0.9421212121
360	0.0002898734139	0.0004019182648	0.2166546492	0.08454545455	0.9427272727
361	0.0002898175905	0.0003976546844	0.2159418002	0.08424242424	0.9427272727
362	0.0002897616192	0.0003949954712	0.2174036014	0.08575757576	0.9415151515
363	0.0002897055001	0.0003913934593	0.2162560342	0.08484848485	0.9421212121
364	0.0002896492333	0.0003883144514	0.2160754857	0.08454545455	0.9427272727
365	0.0002895928189	0.0003849953417	0.2161155978	0.08424242424	0.943030303
366	0.0002895362568	0.0003816565186	0.2169827132	0.08484848485	0.9424242424
367	0.0002894795472	0.0003792875751	0.2172210693	0.08515151515	0.9418181818
